시도,시군구,사고년도,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
시도,시군구,사고년도,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명
서울,영등포구,사망[명],9,2,5,0,1,-,0,4,0,1,-,0,5,2,2,0,1,0,0,0,0,1,-,0,0,2,2,0,2,0,0,1,0,0,-,0,7,2,5,0,0,-,0,1,0,0,-,0,10,1,3,0,3,-,0,1,1,1,-,0,2,0,2,0,2,0,0,1,0,0,-,0
서울,영등포구,부상[명],"2,381",276,252,18,304,-,18,172,3,24,-,84,"2,178",305,295,8,319,2,42,219,6,25,-,52,"1,950",170,248,11,336,1,54,238,19,28,-,47,"1,926",154,253,7,286,-,34,221,14,34,-,38,"1,757",189,226,9,211,-,32,203,15,31,-,34,"1,707",245,236,4,176,1,19,169,18,15,-,29
서울,동작구,사고[건],907,115,92,5,156,-,38,63,1,6,-,29,860,137,103,2,190,-,26,53,1,11,-,23,742,105,113,5,196,-,41,67,11,9,-,18,671,67,120,2,176,-,12,52,21,12,-,15,723,110,99,1,176,-,24,54,13,2,-,15,808,99,104,3,130,-,11,48,15,13,-,11
서울,동작구,사망[명],2,4,2,0,1,-,0,0,0,0,-,0,4,0,0,0,1,-,0,0,0,0,-,0,4,1,2,0,1,-,1,0,0,1,-,0,4,2,3,0,0,-,0,0,0,2,-,0,4,1,0,0,1,-,0,0,0,1,-,0,4,2,0,0,0,-,0,0,0,0,-,0
서울,동작구,부상[명],"1,273",165,109,6,187,-,44,71,1,7,-,29,"1,260",196,155,2,256,-,37,63,1,25,-,26,"1,096",137,149,7,254,-,52,81,11,10,-,22,905,93,160,2,231,-,15,58,24,17,-,15,"1,050",128,128,1,218,-,29,62,17,1,-,17,"1,128",117,125,8,185,-,12,52,15,15,-,11
서울,관악구,사고[건],876,108,90,3,144,-,14,25,1,4,-,35,858,127,92,4,210,1,3,43,2,12,-,11,913,94,128,2,208,-,14,44,21,12,-,8,888,120,93,5,240,-,15,31,14,8,-,5,727,95,92,2,192,-,1,36,17,2,-,8,580,86,77,4,156,-,6,18,18,7,-,28
서울,관악구,사망[명],3,1,1,0,2,-,0,1,0,0,-,0,4,0,3,0,1,0,0,1,0,1,-,0,8,0,3,0,1,-,0,1,0,0,-,0,7,0,0,0,1,-,0,0,0,0,-,0,4,0,4,0,1,-,0,0,0,0,-,0,6,0,1,0,2,-,0,0,0,1,-,0
서울,관악구,부상[명],"1,202",130,107,3,194,-,14,24,1,4,-,38,"1,127",158,107,7,278,2,3,46,2,13,-,12,"1,177",108,149,2,270,-,20,43,25,15,-,10,"1,138",169,121,5,315,-,17,34,15,10,-,5,969,130,129,3,237,-,1,39,17,2,-,8,780,100,93,4,196,-,7,18,18,7,-,29
서울,강남구,사고[건],"2,825",115,155,7,194,-,15,59,3,11,-,75,"2,862",172,171,10,280,1,20,60,36,18,-,92,"2,764",129,197,4,319,-,15,99,94,31,-,100,"2,777",157,205,8,381,1,8,95,81,20,-,87,"2,739",188,214,3,269,-,7,88,84,15,1,101,"2,910",212,196,4,262,-,20,105,114,16,-,87
서울,강남구,사망[명],11,3,3,0,2,-,0,1,0,0,-,0,6,1,2,0,4,0,0,0,0,1,-,0,6,0,3,0,7,-,0,0,0,1,-,0,6,0,2,0,2,0,0,0,0,0,-,0,9,3,0,0,1,-,0,1,2,0,0,0,3,1,2,0,1,-,0,0,0,0,-,0
서울,강남구,부상[명],"4,158",154,216,10,243,-,17,68,3,17,-,81,"4,112",224,233,12,356,1,20,70,38,20,-,96,"3,975",168,255,4,406,-,16,117,104,37,-,107,"3,864",203,277,12,493,1,8,113,87,28,-,89,"3,838",266,287,3,337,-,8,98,89,18,1,107,"3,972",287,256,6,335,-,23,124,119,18,-,89
서울,강동구,사고[건],917,111,135,7,90,-,25,66,2,13,-,52,863,117,160,13,109,2,20,70,2,7,-,51,773,90,123,5,96,1,31,79,10,25,-,35,657,56,108,3,94,-,31,56,7,12,-,23,754,66,142,4,74,-,27,53,4,13,-,14,772,93,109,3,71,1,20,69,10,10,-,27
서울,강동구,사망[명],8,1,1,0,0,-,0,0,0,2,-,0,7,0,1,0,2,0,1,0,0,0,-,0,1,0,0,0,1,0,1,3,0,1,-,0,6,0,1,0,0,-,1,0,0,1,-,0,3,0,1,0,3,-,0,0,0,0,-,0,1,1,2,0,0,0,0,0,0,0,-,0
서울,강동구,부상[명],"1,299",162,171,10,108,-,28,70,2,19,-,53,"1,186",166,230,17,148,2,20,78,2,8,-,53,977,123,166,6,129,1,36,84,11,30,-,37,922,84,146,4,110,-,41,59,7,13,-,27,"1,054",86,195,4,84,-,35,59,5,17,-,14,"1,024",109,147,3,79,1,25,75,15,12,-,32
서울,송파구,사고[건],"1,884",178,225,11,188,3,86,178,-,21,1,85,"1,914",163,217,8,214,1,59,218,7,22,-,69,"1,591",107,225,5,261,-,69,198,32,26,-,81,"1,640",111,203,7,254,-,36,200,57,23,-,76,"1,636",141,197,5,232,-,34,202,42,17,-,75,"1,708",144,210,6,198,-,22,181,54,16,-,75
서울,송파구,사망[명],20,0,3,0,1,0,2,0,-,1,0,0,6,1,1,0,3,0,2,0,0,0,-,0,3,2,3,0,2,-,1,0,0,0,-,0,2,3,8,0,1,-,0,0,0,0,-,0,4,1,0,0,1,-,1,1,1,0,-,0,3,1,3,0,2,-,0,1,0,0,-,0
서울,송파구,부상[명],"2,709",259,307,19,219,3,105,196,-,22,1,92,"2,726",267,291,22,265,1,71,245,8,34,-,73,"2,254",136,295,10,325,-,88,233,35,38,-,95,"2,297",137,278,8,334,-,43,229,62,41,-,80,"2,398",196,273,10,298,-,42,230,44,23,-,80,"2,484",182,286,7,247,-,27,208,64,23,-,75
서울,서초구,사고[건],"1,876",204,150,3,120,-,10,36,1,18,-,60,"1,769",182,173,7,153,-,16,46,16,14,-,42,"1,581",142,174,3,176,-,6,60,31,17,-,60,"1,454",161,159,8,177,1,2,51,30,15,-,60,"1,641",184,168,5,133,-,8,48,21,20,-,36,"1,551",194,152,4,118,-,3,47,29,31,-,39
서울,서초구,사망[명],10,1,3,0,3,-,0,0,0,1,-,0,6,0,2,0,3,-,0,0,0,3,-,0,5,1,2,0,0,-,0,1,0,0,-,0,5,1,1,0,1,0,0,0,0,0,-,0,5,0,1,0,0,-,0,1,0,1,-,0,5,0,0,0,1,-,0,0,1,0,-,0
서울,서초구,부상[명],"2,772",350,225,7,144,-,12,38,1,21,-,70,"2,634",305,250,9,183,-,18,50,18,16,-,47,"2,199",221,244,4,211,-,6,64,32,25,-,69,"2,029",268,217,14,225,1,2,57,37,18,-,64,"2,500",310,230,8,183,-,12,54,26,30,-,38,"2,340",434,206,8,157,-,4,50,33,45,-,42
서울,중구,사고[건],778,112,80,-,72,1,24,14,-,7,-,40,764,122,84,1,109,-,37,23,2,12,-,30,568,86,102,1,98,1,46,20,8,1,-,24,533,72,78,1,92,-,34,17,8,4,-,15,586,83,86,-,88,-,47,24,11,6,-,12,582,125,79,1,81,-,22,24,10,5,-,2
서울,중구,사망[명],5,2,0,-,1,0,0,1,-,0,-,0,1,2,1,0,0,-,0,0,0,1,-,0,3,1,0,0,2,0,0,0,0,0,-,0,1,1,0,0,1,-,0,0,0,0,-,0,1,0,1,-,0,-,0,0,0,0,-,0,1,2,0,0,0,-,0,0,0,0,-,0
서울,중구,부상[명],"1,086",148,88,-,87,1,28,13,-,13,-,42,"1,125",150,102,1,129,-,40,25,2,11,-,30,772,110,119,2,129,1,58,21,9,1,-,26,752,85,96,1,131,-,43,19,9,5,-,15,784,101,102,-,113,-,55,25,12,7,-,13,774,150,97,1,97,-,29,25,13,6,-,2
서울,양천구,사고[건],976,101,132,3,97,2,13,46,-,12,-,46,"1,004",92,150,1,124,2,13,70,2,11,-,37,902,70,120,3,92,2,37,75,8,11,-,24,877,57,111,2,118,-,21,58,5,11,-,45,792,73,101,4,108,-,5,47,5,9,-,21,813,82,128,1,87,1,4,67,4,9,-,25
서울,양천구,사망[명],6,0,0,0,3,0,0,0,-,2,-,0,5,2,2,0,1,0,0,1,0,0,-,0,2,0,0,0,2,0,0,1,0,2,-,0,9,0,1,0,2,-,0,2,0,0,-,0,5,1,0,0,0,-,0,1,0,1,-,0,0,1,1,0,2,0,0,1,0,0,-,0
서울,양천구,부상[명],"1,327",152,189,3,118,2,20,54,-,25,-,49,"1,467",131,179,1,168,2,13,70,2,14,-,38,"1,268",96,149,3,120,3,47,93,8,13,-,29,"1,190",71,132,2,144,-,27,60,5,15,-,46,"1,073",90,128,4,142,-,5,49,5,8,-,25,"1,100",111,176,1,116,1,4,73,4,11,-,27
